355.25	    76
355.282	    78
355.313	    78
355.344	    79
355.376	    79
355.407	    80
355.438	    80
355.47	    80
355.502	    80
355.534	    81
355.564	    81
355.594	    80
355.625	    81
355.656	    79
355.688	    79
355.721	    78
355.751	    77
355.783	    77
355.815	    75
355.847	    75
355.88	    73
355.913	    74
355.945	    72
355.978	    71
356.011	    72
356.043	    72
356.074	    72
356.105	    72
356.138	    72
356.17	    73
356.202	    74
356.233	    74
356.265	    75
356.296	    76
356.327	    78
356.358	    79
356.389	    79
356.421	    80
356.452	    81
356.483	    82
356.514	    83
356.549	    83
356.579	    83
356.609	    83
356.638	    84
356.668	    82
356.699	    81
356.729	    80
356.759	    79
356.788	    77
356.819	    76
356.849	    75
356.878	    74
356.908	    72
356.938	    70
356.969	    69
356.998	    68
357.028	    68
357.058	    68
357.088	    67
357.118	    68
357.148	    69
357.178	    70
357.207	    70
357.238	    71
357.268	    73
357.297	    74
357.327	    76
357.357	    78
357.388	    80
357.417	    81
357.447	    83
357.477	    84
357.507	    84
357.537	    84
357.567	    85
357.596	    86
357.626	    86
357.657	    85
357.687	    84
357.717	    83
357.746	    82
357.776	    80
357.807	    79
357.836	    77
357.866	    74
357.896	    73
357.926	    72
357.956	    70
357.986	    69
358.016	    67
358.046	    66
358.076	    65
358.106	    65
358.135	    66
358.165	    66
358.196	    66
358.226	    66
358.255	    67
358.285	    69
358.315	    72
358.345	    75
358.375	    77
358.405	    79
358.435	    81
358.465	    81
358.495	    83
358.525	    84
358.554	    84
358.584	    87
358.615	    87
358.645	    87
358.675	    87
358.704	    87
358.734	    85
358.765	    84
358.794	    83
358.824	    81
358.854	    80
358.884	    77
358.914	    75
358.944	    72
358.974	    69
359.004	    68
359.034	    67
359.064	    66
359.094	    65
359.123	    64
359.154	    64
359.184	    64
359.213	    64
359.243	    66
359.273	    67
359.304	    69
359.333	    70
359.363	    71
359.393	    74
359.423	    77
359.453	    79
359.483	    81
359.513	    82
359.542	    83
359.573	    85
359.603	    85
359.632	    87
359.662	    88
359.692	    89
359.723	    88
359.753	    87
359.782	    87
359.812	    85
359.842	    84
359.872	    82
359.902	    80
359.932	    78
359.961	    76
359.992	    74
360.022	    72
360.052	    70
360.081	    69
360.111	    67
360.142	    66
360.172	    65
360.201	    65
360.231	    65
360.261	    65
360.292	    67
360.321	    67
360.351	    68
360.381	    69
360.411	    72
360.441	    74
360.471	    77
 360.5	    78
360.531	    79
360.561	    81
360.591	    82
360.62	    85
360.65	    85
360.681	    86
360.711	    86
360.74	    87
360.77	    87
 360.8	    86
360.83	    86
360.86	    86
360.89	    84
360.92	    83
360.95	    82
360.98	    80
361.01	    78
361.039	    76
361.069	    75
 361.1	    75
361.13	    74
361.159	    72
361.189	    71
361.219	    68
361.25	    68
361.279	    68
361.309	    69
361.339	    70
361.369	    70
361.399	    71
361.429	    72
361.459	    74
361.488	    75
361.519	    77
361.549	    79
361.578	    81
361.608	    82
361.639	    83
361.669	    85
361.698	    86
361.728	    86
361.758	    87
361.788	    87
361.818	    87
361.848	    87
361.877	    88
361.908	    87
361.938	    85
361.968	    84
361.997	    84
362.027	    83
362.058	    82
362.087	    82
362.117	    80
362.147	    79
362.177	    77
362.207	    76
362.237	    75
362.267	    74
362.296	    74
362.327	    73
362.357	    74
362.386	    74
362.416	    75
362.446	    75
362.476	    75
362.506	    77
362.536	    77
362.566	    78
362.596	    80
362.626	    82
362.656	    83
362.686	    84
362.716	    85
362.746	    87
362.776	    87
362.806	    87
362.835	    87
362.866	    87
362.896	    88
362.925	    88
362.955	    87
362.985	    86
363.015	    86
363.045	    85
363.075	    85
363.105	    83
363.135	    82
363.165	    81
363.195	    81
363.224	    80
363.254	    78
363.285	    78
363.315	    77
363.344	    78
363.374	    79
363.404	    78
363.435	    78
363.464	    78
363.494	    78
363.524	    79
363.554	    79
363.584	    79
363.614	    80
363.644	    81
363.674	    83
363.704	    84
363.734	    84
363.764	    85
363.793	    85
363.823	    85
363.854	    86
363.883	    86
363.913	    87
363.943	    87
363.974	    86
364.003	    86
364.033	    86
364.063	    86
364.093	    85
364.123	    84
364.153	    84
364.183	    83
364.212	    83
364.243	    82
364.273	    81
364.302	    80
364.332	    80
364.362	    80
364.392	    80
364.422	    78
364.452	    78
364.482	    78
364.512	    79
364.542	    79
364.572	    79
364.602	    80
364.631	    81
364.662	    81
364.692	    80
364.722	    82
364.751	    84
364.781	    85
364.812	    84
364.841	    82
364.871	    83
364.901	    83
364.931	    82
364.961	    83
364.991	    83
365.021	    83
365.05	    85
365.081	    87
365.111	    87
365.14	    84
365.17	    82
365.201	    82
365.231	    83
365.26	    84
365.29	    83
365.32	    81
365.351	    81
365.38	    82
365.41	    83
365.44	    82
365.47	    82
 365.5	    81
365.53	    81
365.559	    80
365.589	    81
365.62	    81
365.65	    81
365.679	    82
365.709	    82
365.739	    82
365.77	    81
365.799	    82
365.829	    83
365.859	    82
365.889	    82
365.919	    83
365.949	    83
365.979	    83
366.008	    83
366.039	    84
366.069	    83
366.098	    84
366.128	    83
366.158	    83
366.189	    83
366.218	    83
366.248	    83
366.278	    83
366.308	    83
366.338	    82
366.368	    82
366.398	    83
366.428	    83
366.458	    83
366.488	    83
366.518	    82
366.547	    82
366.578	    82
366.608	    83
366.637	    82
366.667	    82
366.697	    82
366.728	    82
366.757	    83
366.787	    83
366.817	    82
366.847	    83
366.877	    83
366.907	    83
366.937	    83
366.967	    82
366.997	    83
367.027	    83
367.057	    83
367.086	    83
367.116	    83
367.147	    83
367.177	    83
367.206	    83
367.236	    82
367.266	    84
367.297	    84
367.326	    84
367.356	    84
367.386	    85
367.416	    85
367.446	    84
367.476	    85
367.505	    85
367.536	    84
367.566	    85
367.596	    84
367.625	    84
367.655	    84
367.686	    83
367.716	    84
367.746	    85
367.775	    85
367.805	    84
367.836	    84
367.865	    85
367.895	    85
367.925	    84
367.955	    84
367.985	    85
368.015	    85
368.045	    85
368.074	    86
368.105	    85
368.135	    85
368.164	    85
368.194	    86
368.224	    85
368.255	    86
368.284	    86
368.314	    86
368.344	    85
368.374	    85
368.404	    85
368.434	    85
368.464	    85
368.493	    86
368.524	    86
368.554	    86
368.583	    85
368.613	    85
368.644	    86
368.674	    86
368.703	    86
368.733	    86
368.763	    87
